Date,Mobile app names,DFP: Ad units,Ad requests,Matched requests,Coverage,Clicks,Ad request CTR,CTR,Ad CTR,CPC (US$),Ad request eCPM (US$),Matched eCPM (US$),Lift,Estimated revenue (US$),Ad impressions,Ad eCPM (US$)
3/20/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,2857,2638,92.33%,30,1.05%,1.14%,1.15%,US$0.03 ,US$0.27 ,US$0.30 ,0.00%,US$0.78 ,2603,US$0.30 
3/20/2022,(Not applicable),424536528 » 1514938_HamsterVPN_Interstitial,46,44,95.65%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.04 ,US$0.04 ,0.00%,US$0.00 ,4,US$0.43 
3/20/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,25,25,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.28 ,US$0.28 ,0.00%,US$0.01 ,17,US$0.41 
3/20/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,22,18,81.82%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.11 ,US$0.14 ,0.00%,US$0.00 ,17,US$0.15 
3/20/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.45 ,US$0.45 ,0.00%,US$0.00 ,1,US$0.45 
3/20/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,13,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,F id sell app - F-F Accounts,424536528 » 1515891_FireID_SellApp_Native,2,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,1185,1184,99.92%,12,1.01%,1.01%,1.20%,US$0.08 ,US$0.85 ,US$0.85 ,0.00%,US$1.00 ,1004,US$1.00 
3/20/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,40105,38871,96.92%,1242,3.10%,3.20%,15.33%,US$0.01 ,US$0.22 ,US$0.22 ,0.00%,US$8.64 ,8104,US$1.07 
3/20/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » 1510393_LiveCricketTVWatchLiveStreamingofMatch_Banner_320x50,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » Ad Exchange Mobile In-App » 1504030_LiveCricketTVWatchLiveStreamingofMatch_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,4739,4738,99.98%,54,1.14%,1.14%,1.37%,US$0.03 ,US$0.31 ,US$0.31 ,0.00%,US$1.47 ,3953,US$0.37 
3/20/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,5386,5365,99.61%,168,3.12%,3.13%,3.25%,US$0.04 ,US$1.18 ,US$1.18 ,0.00%,US$6.35 ,5170,US$1.23 
3/20/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,209,207,99.04%,5,2.39%,2.42%,4.17%,US$0.59 ,US$14.19 ,US$14.32 ,0.00%,US$2.96 ,120,US$24.71 
3/20/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,385,384,99.74%,5,1.30%,1.30%,3.97%,US$0.30 ,US$3.88 ,US$3.89 ,0.00%,US$1.49 ,126,US$11.86 
3/20/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,39,39,100.00%,2,5.13%,5.13%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,601530,600393,99.81%,5655,0.94%,0.94%,1.66%,US$0.05 ,US$0.42 ,US$0.43 ,0.00%,US$255.24 ,339709,US$0.75 
3/20/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,532346,517000,97.12%,10893,2.05%,2.11%,2.20%,US$0.09 ,US$1.79 ,US$1.85 ,0.00%,US$954.31 ,495488,US$1.93 
3/20/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,165,165,100.00%,1,0.61%,0.61%,1.75%,US$0.60 ,US$3.64 ,US$3.64 ,0.00%,US$0.60 ,57,US$10.53 
3/20/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,125,125,100.00%,2,1.60%,1.60%,3.64%,US$0.90 ,US$14.43 ,US$14.43 ,0.00%,US$1.80 ,55,US$32.80 
3/20/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,88,79,89.77%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,14,US$0.05 
3/20/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.08 ,US$0.08 ,0.00%,US$0.00 ,1,US$0.08 
3/20/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.09 ,US$0.09 ,0.00%,US$0.00 ,2,US$0.13 
3/20/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,3,3,100.00%,1,33.33%,33.33%,50.00%,US$0.00 ,US$0.86 ,US$0.86 ,0.00%,US$0.00 ,2,US$1.29 
3/20/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,3450,3448,99.94%,15,0.43%,0.44%,0.86%,US$0.20 ,US$0.87 ,US$0.87 ,0.00%,US$2.99 ,1754,US$1.70 
3/20/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,1450,1411,97.31%,23,1.59%,1.63%,1.67%,US$0.27 ,US$4.24 ,US$4.36 ,0.00%,US$6.15 ,1377,US$4.46 
3/20/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,1145,1133,98.95%,23,2.01%,2.03%,2.27%,US$0.26 ,US$5.20 ,US$5.25 ,0.00%,US$5.95 ,1014,US$5.87 
3/20/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,176,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,23,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,131,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/20/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,68,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,20,20,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.94 ,US$0.94 ,0.00%,US$0.02 ,14,US$1.34 
3/21/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,11,11,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.28 ,US$0.28 ,0.00%,US$0.00 ,11,US$0.28 
3/21/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,7,5,71.43%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.24 ,US$0.34 ,0.00%,US$0.00 ,5,US$0.34 
3/21/2022,(Not applicable),424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.46 ,US$0.46 ,0.00%,US$0.00 ,2,US$0.46 
3/21/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,307,304,99.02%,5,1.63%,1.64%,3.03%,US$0.02 ,US$0.31 ,US$0.32 ,0.00%,US$0.10 ,165,US$0.58 
3/21/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,368,356,96.74%,11,2.99%,3.09%,3.22%,US$0.01 ,US$0.27 ,US$0.28 ,0.00%,US$0.10 ,342,US$0.29 
3/21/2022,(Not applicable),424536528 » 1514938_HamsterVPN_Interstitial,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.38 ,US$0.38 ,0.00%,US$0.00 ,1,US$0.76 
3/21/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,15,15,100.00%,1,6.67%,6.67%,8.33%,US$0.00 ,US$0.12 ,US$0.12 ,0.00%,US$0.00 ,12,US$0.16 
3/21/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,14,14,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.09 ,US$0.09 ,0.00%,US$0.00 ,12,US$0.11 
3/21/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,6,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,910,910,100.00%,8,0.88%,0.88%,1.05%,US$0.08 ,US$0.67 ,US$0.67 ,0.00%,US$0.61 ,762,US$0.80 
3/21/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,35966,35108,97.61%,1292,3.59%,3.68%,17.34%,US$0.01 ,US$0.22 ,US$0.23 ,0.00%,US$7.98 ,7451,US$1.07 
3/21/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » Ad Exchange Mobile In-App » 1504028_LiveCricketTVWatchLiveStreamingofMatch_Banner,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.05 ,US$0.05 ,0.00%,US$0.00 ,3,US$0.05 
3/21/2022,Live Cricket TV - Watch Live Streaming of Match,424536528 » Ad Exchange Mobile In-App » 1504030_LiveCricketTVWatchLiveStreamingofMatch_Interstitial,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,4707,4701,99.87%,58,1.23%,1.23%,1.51%,US$0.02 ,US$0.22 ,US$0.22 ,0.00%,US$1.02 ,3837,US$0.27 
3/21/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,6056,6045,99.82%,96,1.59%,1.59%,1.65%,US$0.05 ,US$0.80 ,US$0.81 ,0.00%,US$4.87 ,5803,US$0.84 
3/21/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,157,157,100.00%,4,2.55%,2.55%,4.65%,US$0.32 ,US$8.23 ,US$8.23 ,0.00%,US$1.29 ,86,US$15.02 
3/21/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,284,284,100.00%,5,1.76%,1.76%,5.68%,US$0.17 ,US$3.07 ,US$3.07 ,0.00%,US$0.87 ,88,US$9.92 
3/21/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,30,30,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,73824,73732,99.88%,756,1.02%,1.03%,1.84%,US$0.05 ,US$0.51 ,US$0.52 ,0.00%,US$38.02 ,41181,US$0.92 
3/21/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,60706,59172,97.47%,1070,1.76%,1.81%,1.94%,US$0.12 ,US$2.15 ,US$2.20 ,0.00%,US$130.38 ,55036,US$2.37 
3/21/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,104,104,100.00%,1,0.96%,0.96%,2.78%,US$0.20 ,US$1.88 ,US$1.88 ,0.00%,US$0.20 ,36,US$5.44 
3/21/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,72,71,98.61%,3,4.17%,4.23%,9.68%,US$0.25 ,US$10.50 ,US$10.65 ,0.00%,US$0.76 ,31,US$24.39 
3/21/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,65,55,84.62%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,13,US$0.05 
3/21/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,4205,4204,99.98%,53,1.26%,1.26%,2.04%,US$0.08 ,US$1.00 ,US$1.00 ,0.00%,US$4.20 ,2603,US$1.61 
3/21/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,1120,1092,97.50%,11,0.98%,1.01%,1.03%,US$0.44 ,US$4.31 ,US$4.42 ,0.00%,US$4.82 ,1070,US$4.51 
3/21/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,1330,1329,99.92%,20,1.50%,1.50%,1.62%,US$0.38 ,US$5.69 ,US$5.70 ,0.00%,US$7.57 ,1236,US$6.12 
3/21/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,30,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,21,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,161,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/21/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,75,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/22/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,7,7,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.69 ,US$0.69 ,0.00%,US$0.00 ,4,US$1.20 
3/22/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,5,4,80.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.14 ,US$0.17 ,0.00%,US$0.00 ,4,US$0.17 
3/22/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.14 ,US$0.14 ,0.00%,US$0.00 ,2,US$0.14 
3/22/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,25,25,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.60 ,US$0.60 ,0.00%,US$0.02 ,14,US$1.08 
3/22/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,16,14,87.50%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.14 ,US$0.16 ,0.00%,US$0.00 ,11,US$0.20 
3/22/2022,(Not applicable),424536528 » 1514938_HamsterVPN_Interstitial,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.02 ,US$0.02 ,0.00%,US$0.00 ,1,US$0.05 
3/22/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,5,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/22/2022,Football TV HD 2022,424536528 » 1505562_LiveFootballTVHD_Native,62,24,38.71%,1,1.61%,4.17%,5.26%,US$0.01 ,US$0.19 ,US$0.48 ,0.00%,US$0.01 ,19,US$0.61 
3/22/2022,Hamster VPN : Unlimited Proxy,424536528 » 1514938_HamsterVPN_Interstitial,34530,33913,98.21%,1209,3.50%,3.57%,17.49%,US$0.01 ,US$0.23 ,US$0.23 ,0.00%,US$7.87 ,6911,US$1.14 
3/22/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,224,224,100.00%,11,4.91%,4.91%,6.08%,US$0.01 ,US$0.27 ,US$0.27 ,0.00%,US$0.06 ,181,US$0.34 
3/22/2022,Live Football TV Streaming HD,424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,193,193,100.00%,5,2.59%,2.59%,3.11%,US$0.04 ,US$1.09 ,US$1.09 ,0.00%,US$0.21 ,161,US$1.31 
3/22/2022,Live Streaming For NFL,424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,149,146,97.99%,7,4.70%,4.79%,8.33%,US$0.26 ,US$12.02 ,US$12.27 ,0.00%,US$1.79 ,84,US$21.32 
3/22/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,264,264,100.00%,2,0.76%,0.76%,2.74%,US$0.38 ,US$2.87 ,US$2.87 ,0.00%,US$0.76 ,73,US$10.39 
3/22/2022,Live Streaming For NFL,424536528 » Ad Exchange Mobile In-App » 1504694_NFLLiveStreamingHDFreeNFLLive_Appopen,21,21,100.00%,2,9.52%,9.52%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/22/2022,Live Streaming for MotoGp & F1,424536528 » 1510126_RacingSchedule_Native,5583,5581,99.96%,130,2.33%,2.33%,4.36%,US$0.03 ,US$0.60 ,US$0.60 ,0.00%,US$3.32 ,2980,US$1.12 
3/22/2022,Live Streaming for MotoGp & F1,424536528 » 1510127_RacingSchedule_Interstitial,3663,3626,98.99%,160,4.37%,4.41%,5.04%,US$0.05 ,US$2.30 ,US$2.33 ,0.00%,US$8.43 ,3177,US$2.65 
3/22/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,95,95,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$3.08 ,US$3.08 ,0.00%,US$0.29 ,25,US$11.69 
3/22/2022,Live Streams for NFL,424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,76,76,100.00%,4,5.26%,5.26%,13.33%,US$0.23 ,US$12.17 ,US$12.17 ,0.00%,US$0.93 ,30,US$30.84 
3/22/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » 1504277_Livecrickettv2_320x100_AdX,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.61 ,US$0.61 ,0.00%,US$0.00 ,2,US$0.61 
3/22/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » 1504278_Livecrickettv2_Interstitial_AdX,3,3,100.00%,1,33.33%,33.33%,100.00%,US$0.01 ,US$2.92 ,US$2.92 ,0.00%,US$0.01 ,1,US$8.75 
3/22/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » [no longer used] 1506738_Shiza_LiveTenSports_Banner,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$2.09 ,US$2.09 ,0.00%,US$0.00 ,1,US$2.09 
3/22/2022,Live Ten Sports TV,424536528 » Ad Exchange Mobile In-App » [no longer used] 1506740_Shiza_LiveTenSports_Interstitial,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.60 ,US$1.60 ,0.00%,US$0.00 ,1,US$3.20 
3/22/2022,"Odia Status - Full Screen Videos, Memes and Shayri",424536528 » 1512892_OdiaStatus_Native,81,72,88.89%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,13,US$0.05 
3/22/2022,Speed Star Gangster Fighting Game,424536528 » 1515330_SpeedStarGangsterFightingGame_Banner_320x50,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.06 ,US$0.06 ,0.00%,US$0.00 ,1,US$0.17 
3/22/2022,Speed Star Gangster Fighting Game,424536528 » 1515332_SpeedStarGangsterFightingGame_Native,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.01 ,US$0.01 ,0.00%,US$0.00 ,1,US$0.03 
3/22/2022,Speed Star Gangster Fighting Game,424536528 » 1515333_SpeedStarGangsterFightingGame_Interstitial,3,3,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/22/2022,Watch NBA Streaming Live,424536528 » 1509252_StreamsforBasketballLive_Native,4460,4458,99.96%,10,0.22%,0.22%,0.44%,US$0.43 ,US$0.97 ,US$0.97 ,0.00%,US$4.32 ,2254,US$1.92 
3/22/2022,Watch NBA Streaming Live,424536528 » 1509253_StreamsforBasketballLive_Interstitial,2457,2345,95.44%,31,1.26%,1.32%,1.34%,US$0.37 ,US$4.68 ,US$4.90 ,0.00%,US$11.50 ,2316,US$4.96 
3/22/2022,Watch NBA Streaming Live,424536528 » 1509254_StreamsforBasketballLive_AppOpen,1449,1431,98.76%,31,2.14%,2.17%,2.36%,US$0.29 ,US$6.20 ,US$6.28 ,0.00%,US$8.99 ,1313,US$6.85 
3/22/2022,WiFi Mouse Lite,424536528 » 1515258_WiFiMouseLite_Banner_320x50,67,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/22/2022,WiFi Mouse Lite,424536528 » 1515260_WiFiMouseLite_Native,33,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/22/2022,WiFi Mouse(remote control PC),424536528 » 1514976_WiFiMouse_Banner_320x50,109,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/22/2022,WiFi Mouse(remote control PC),424536528 » 1514977_WiFiMouse_Native,69,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/23/2022,(Not applicable),424536528 » 1509252_StreamsforBasketballLive_Native,14,14,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.63 ,US$0.63 ,0.00%,US$0.01 ,5,US$1.77 
3/23/2022,(Not applicable),424536528 » 1509253_StreamsforBasketballLive_Interstitial,6,6,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.34 ,US$0.34 ,0.00%,US$0.00 ,6,US$0.34 
3/23/2022,(Not applicable),424536528 » 1509254_StreamsforBasketballLive_AppOpen,5,4,80.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.22 ,US$0.27 ,0.00%,US$0.00 ,3,US$0.36 
3/23/2022,(Not applicable),424536528 » 1509357_NFLLiveStreamingHDFreeNFLLive_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/23/2022,(Not applicable),424536528 » 1510126_RacingSchedule_Native,18,18,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.68 ,US$0.68 ,0.00%,US$0.01 ,9,US$1.35 
3/23/2022,(Not applicable),424536528 » 1510127_RacingSchedule_Interstitial,10,10,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.32 ,US$0.32 ,0.00%,US$0.00 ,9,US$0.35 
3/23/2022,(Not applicable),424536528 » 1514938_HamsterVPN_Interstitial,4,4,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$1.67 ,US$1.67 ,0.00%,US$0.01 ,1,US$6.69 
3/23/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1504690_NFLLiveStreamingHDFreeNFLLive_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
3/23/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507631_LiveFootballTVStreamingHD_Native,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$11.42 ,US$11.42 ,0.00%,US$0.01 ,1,US$11.42 
3/23/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » 1507632_LiveFootballTVStreamingHD_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$16.11 ,US$16.11 ,0.00%,US$0.02 ,1,US$16.11 
3/23/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507014_LiveStreamsofNFL_Native,2,2,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$10.75 ,US$10.75 ,0.00%,US$0.02 ,1,US$21.50 
3/23/2022,(Not applicable),424536528 » Ad Exchange Mobile In-App » [no longer used] 1507017_LiveStreamsofNFL_Interstitial,1,1,100.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$11.55 ,US$11.55 ,0.00%,US$0.01 ,1,US$11.55 
3/23/2022,F id sell app - F-F Accounts,424536528 » 1515889_FireID_SellApp_Banner_320x50,6,0,0.00%,0,0.00%,0.00%,0.00%,US$0.00 ,US$0.00 ,US$0.00 ,0.00%,US$0.00 ,0,US$0.00 
